"Data Table: Multiple sclerosis, Crude prevalence, percent"
"Area","Sex","Age Group","Year","Rate (%)","Rate_95%_CI_Lower","Rate_95%_CI_Upper","Rate CV","Counts","Population",
"British Columbia","Females","'80+'","2008","0.12","0.11","0.15","8.16","150","120135",
"British Columbia","Females","'20+'","2009","0.33","0.32","0.33","1.30","5940","1826785",
"British Columbia","Females","'20-34'","2009","0.10","0.09","0.11","4.74","445","457055",
"British Columbia","Females","'35-49'","2009","0.38","0.36","0.40","2.26","1955","513145",
"British Columbia","Females","'50-64'","2009","0.53","0.51","0.55","1.97","2575","484295",
"British Columbia","Females","'65-79'","2009","0.33","0.31","0.35","3.50","815","249085",
"British Columbia","Females","'80+'","2009","0.13","0.11","0.15","8.03","155","123210",
"British Columbia","Females","'20+'","2010","0.34","0.33","0.34","1.27","6235","1857595",
"British Columbia","Females","'20-34'","2010","0.10","0.09","0.11","4.64","465","464655",
"British Columbia","Females","'35-49'","2010","0.39","0.37","0.40","2.25","1975","509775",
"British Columbia","Females","'50-64'","2010","0.55","0.53","0.57","1.91","2740","500155",
"British Columbia","Females","'65-79'","2010","0.35","0.33","0.38","3.32","905","256635",
"British Columbia","Females","'80+'","2010","0.12","0.10","0.14","8.16","150","126385",
"British Columbia","Females","'20+'","2011","0.35","0.34","0.36","1.24","6550","1883540",
"British Columbia","Females","'20-34'","2011","0.10","0.09","0.11","4.56","480","469225",
"British Columbia","Females","'35-49'","2011","0.40","0.38","0.42","2.23","2010","505730",
"British Columbia","Females","'50-64'","2011","0.56","0.54","0.58","1.87","2855","509480",
"British Columbia","Females","'65-79'","2011","0.39","0.36","0.41","3.09","1045","269960",
"British Columbia","Females","'80+'","2011","0.12","0.11","0.14","7.91","160","129150",
"British Columbia","Females","'20+'","2012","0.36","0.35","0.37","1.21","6855","1906680",
"British Columbia","Females","'20-34'","2012","0.11","0.10","0.12","4.43","510","472615",
"British Columbia","Females","'35-49'","2012","0.40","0.38","0.42","2.23","2005","498805",
"British Columbia","Females","'50-64'","2012","0.58","0.56","0.60","1.83","3000","519200",
"British Columbia","Females","'65-79'","2012","0.42","0.39","0.44","2.90","1185","284155",
"British Columbia","Females","'80+'","2012","0.12","0.10","0.14","7.91","160","131905",
"British Columbia","Females","'20+'","2013","0.37","0.36","0.38","1.19","7050","1923540",
"British Columbia","Females","'20-34'","2013","0.11","0.10","0.12","4.47","500","473310",
"British Columbia","Females","'35-49'","2013","0.40","0.38","0.42","2.26","1955","490175",
"British Columbia","Females","'50-64'","2013","0.59","0.57","0.61","1.79","3125","527555",
"British Columbia","Females","'65-79'","2013","0.43","0.41","0.46","2.79","1285","298285",
"British Columbia","Females","'80+'","2013","0.14","0.12","0.16","7.35","185","134210",
"British Columbia","Females","'20+'","2014","0.37","0.36","0.38","1.17","7260","1949380",
"British Columbia","Females","'20-34'","2014","0.10","0.09","0.11","4.59","475","477270",
"British Columbia","Females","'35-49'","2014","0.40","0.39","0.42","2.25","1970","487425",
"British Columbia","Females","'50-64'","2014","0.60","0.58","0.62","1.76","3225","534400",
"British Columbia","Females","'65-79'","2014","0.45","0.42","0.47","2.67","1400","313460",
"British Columbia","Females","'80+'","2014","0.14","0.12","0.16","7.16","195","136825",
"British Columbia","Females","'20+'","2015","0.38","0.37","0.39","1.15","7550","1981350",
"British Columbia","Females","'20-34'","2015","0.10","0.09","0.11","4.47","500","483810",
"British Columbia","Females","'35-49'","2015","0.41","0.39","0.43","2.24","1995","488970",
"British Columbia","Females","'50-64'","2015","0.61","0.59","0.63","1.75","3275","540455",
"British Columbia","Females","'65-79'","2015","0.48","0.45","0.50","2.53","1565","328370",
"British Columbia","Females","'80+'","2015","0.15","0.13","0.18","6.82","215","139750",
"British Columbia","Females","'20+'","2016","0.39","0.38","0.40","1.13","7805","2017910",
"British Columbia","Females","'20-34'","2016","0.10","0.10","0.11","4.43","510","491110",
"British Columbia","Females","'35-49'","2016","0.41","0.39","0.42","2.23","2010","495690",
"British Columbia","Females","'50-64'","2016","0.61","0.59","0.63","1.74","3305","544590",
"British Columbia","Females","'65-79'","2016","0.51","0.49","0.54","2.39","1755","343620",
"British Columbia","Females","'80+'","2016","0.16","0.14","0.18","6.67","225","142900",
"British Columbia","Females","'20+'","2017","0.39","0.38","0.40","1.11","8055","2059865",
"British Columbia","Females","'20-34'","2017","0.10","0.09","0.11","4.47","500","505455",
"British Columbia","Females","'35-49'","2017","0.41","0.39","0.43","2.21","2050","502655",
"British Columbia","Females","'50-64'","2017","0.61","0.59","0.63","1.73","3345","547100",
"British Columbia","Females","'65-79'","2017","0.53","0.51","0.55","2.29","1900","358775",
"British Columbia","Females","'80+'","2017","0.17","0.15","0.20","6.26","255","145880",
"British Columbia","Females","'20+'","2018","0.40","0.39","0.40","1.10","8325","2104665",
"British Columbia","Females","'20-34'","2018","0.10","0.09","0.11","4.34","530","521200",
"British Columbia","Females","'35-49'","2018","0.41","0.39","0.43","2.20","2075","509690",
"British Columbia","Females","'50-64'","2018","0.62","0.60","0.64","1.72","3395","549465",
"British Columbia","Females","'65-79'","2018","0.55","0.52","0.57","2.21","2045","374965",
"British Columbia","Females","'80+'","2018","0.18","0.16","0.21","6.03","275","149340",
"British Columbia","Females","'20+'","2019","0.40","0.39","0.41","1.08","8630","2157995",
"British Columbia","Females","'20-34'","2019","0.10","0.10","0.11","4.23","560","540460",
"British Columbia","Females","'35-49'","2019","0.41","0.39","0.43","2.16","2135","520135",
"British Columbia","Females","'50-64'","2019","0.63","0.61","0.65","1.70","3470","551525",
"British Columbia","Females","'65-79'","2019","0.56","0.54","0.58","2.13","2195","392515",
"British Columbia","Females","'80+'","2019","0.18","0.16","0.20","6.03","275","153355",
"British Columbia","Males","'20+'","2003","0.10","0.09","0.10","2.54","1545","1586120",
"British Columbia","Males","'20-34'","2003","0.03","0.02","0.04","8.94","125","424000",
"British Columbia","Males","'35-49'","2003","0.10","0.10","0.11","4.34","530","511145",
"British Columbia","Males","'50-64'","2003","0.16","0.15","0.17","4.02","620","385680",
"British Columbia","Males","'65-79'","2003","0.12","0.10","0.13","6.52","235","202440",
"British Columbia","Males","'80+'","2003","0.06","0.05","0.09","15.81","40","62855",
"British Columbia","Males","'20+'","2004","0.10","0.10","0.11","2.47","1645","1615015",
"British Columbia","Males","'20-34'","2004","0.03","0.03","0.04","8.45","140","427105",
"British Columbia","Males","'35-49'","2004","0.10","0.10","0.11","4.32","535","513485",
"British Columbia","Males","'50-64'","2004","0.17","0.16","0.18","3.85","675","402505",
"British Columbia","Males","'65-79'","2004","0.12","0.11","0.14","6.26","255","206735",
"British Columbia","Males","'80+'","2004","0.07","0.05","0.09","14.91","45","65195",
"British Columbia","Males","'20+'","2005","0.11","0.10","0.11","2.38","1765","1644420",
"British Columbia","Males","'20-34'","2005","0.04","0.03","0.04","8.03","155","429720",
"British Columbia","Males","'35-49'","2005","0.11","0.10","0.11","4.28","545","516400",
"British Columbia","Males","'50-64'","2005","0.18","0.16","0.19","3.68","740","418790",
"British Columbia","Males","'65-79'","2005","0.13","0.12","0.15","5.98","280","211800",
"British Columbia","Males","'80+'","2005","0.06","0.04","0.08","15.81","40","67705",
"British Columbia","Males","'20+'","2006","0.11","0.11","0.12","2.32","1855","1664860",
"British Columbia","Males","'20-34'","2006","0.03","0.03","0.04","8.16","150","431120",
"British Columbia","Males","'35-49'","2006","0.11","0.10","0.12","4.15","580","512565",
"British Columbia","Males","'50-64'","2006","0.18","0.17","0.19","3.60","770","433380",
"British Columbia","Males","'65-79'","2006","0.14","0.13","0.16","5.68","310","217320",
"British Columbia","Males","'80+'","2006","0.06","0.05","0.09","14.91","45","70480",
"British Columbia","Males","'20+'","2007","0.11","0.11","0.12","2.27","1935","1697885",
"British Columbia","Males","'20-34'","2007","0.03","0.03","0.04","8.30","145","439475",
"British Columbia","Males","'35-49'","2007","0.12","0.11","0.13","4.05","610","511625",
"British Columbia","Males","'50-64'","2007","0.18","0.17","0.19","3.52","805","449515",
"British Columbia","Males","'65-79'","2007","0.14","0.12","0.15","5.68","310","223975",
"British Columbia","Males","'80+'","2007","0.08","0.06","0.11","12.91","60","73290",
"British Columbia","Males","'20+'","2008","0.12","0.11","0.12","2.22","2035","1731855",
"British Columbia","Males","'20-34'","2008","0.03","0.03","0.04","8.30","145","451445",
"British Columbia","Males","'35-49'","2008","0.12","0.11","0.13","3.98","630","509540",
"British Columbia","Males","'50-64'","2008","0.18","0.17","0.20","3.44","845","463305",
"British Columbia","Males","'65-79'","2008","0.15","0.14","0.17","5.35","350","231175",
"British Columbia","Males","'80+'","2008","0.09","0.07","0.11","12.40","65","76395",
"British Columbia","Males","'20+'","2009","0.12","0.12","0.13","2.17","2125","1758635",
"British Columbia","Males","'20-34'","2009","0.03","0.03","0.04","8.16","150","458790",
"British Columbia","Males","'35-49'","2009","0.12","0.12","0.13","3.98","630","504855",
"British Columbia","Males","'50-64'","2009","0.19","0.18","0.20","3.31","910","477285",
"British Columbia","Males","'65-79'","2009","0.15","0.14","0.17","5.23","365","238425",
"British Columbia","Males","'80+'","2009","0.08","0.06","0.10","12.91","60","79270",
"British Columbia","Males","'20+'","2010","0.12","0.12","0.13","2.13","2200","1788100",
"British Columbia","Males","'20-34'","2010","0.03","0.03","0.04","8.03","155","467995",
"British Columbia","Males","'35-49'","2010","0.13","0.12","0.14","4.00","625","499640",
"British Columbia","Males","'50-64'","2010","0.20","0.18","0.21","3.23","960","491845",
"British Columbia","Males","'65-79'","2010","0.16","0.15","0.18","5.03","395","245525",
"British Columbia","Males","'80+'","2010","0.08","0.06","0.10","12.40","65","83100",
"British Columbia","Males","'20+'","2011","0.13","0.12","0.13","2.09","2290","1814330",
"British Columbia","Males","'20-34'","2011","0.04","0.03","0.04","7.67","170","474175",
"British Columbia","Males","'35-49'","2011","0.13","0.12","0.14","3.97","635","494650",
"British Columbia","Males","'50-64'","2011","0.20","0.18","0.21","3.19","985","500615",
"British Columbia","Males","'65-79'","2011","0.17","0.15","0.19","4.77","440","258185",
"British Columbia","Males","'80+'","2011","0.07","0.05","0.09","12.91","60","86710",
"British Columbia","Males","'20+'","2012","0.13","0.12","0.13","2.05","2370","1836600",
"British Columbia","Males","'20-34'","2012","0.04","0.03","0.04","7.56","175","478295",
"British Columbia","Males","'35-49'","2012","0.13","0.12","0.14","3.97","635","486585",
"British Columbia","Males","'50-64'","2012","0.20","0.19","0.22","3.11","1035","509580",
"British Columbia","Males","'65-79'","2012","0.17","0.16","0.19","4.64","465","272130",
"British Columbia","Males","'80+'","2012","0.08","0.06","0.10","11.95","70","90025",
"British Columbia","Males","'20+'","2013","0.13","0.13","0.14","2.02","2440","1851180",
"British Columbia","Males","'20-34'","2013","0.04","0.03","0.04","7.67","170","479630",
"British Columbia","Males","'35-49'","2013","0.13","0.12","0.15","3.94","645","477990",
"British Columbia","Males","'50-64'","2013","0.21","0.19","0.22","3.07","1060","515680",
"British Columbia","Males","'65-79'","2013","0.17","0.16","0.19","4.49","495","284810",
"British Columbia","Males","'80+'","2013","0.08","0.06","0.10","11.55","75","93065",
"British Columbia","Males","'20+'","2014","0.13","0.13","0.14","1.99","2530","1875225",
"British Columbia","Males","'20-34'","2014","0.04","0.03","0.04","7.56","175","484380",
"British Columbia","Males","'35-49'","2014","0.14","0.13","0.15","3.94","645","474545",
"British Columbia","Males","'50-64'","2014","0.21","0.20","0.22","3.02","1095","521070",
"British Columbia","Males","'65-79'","2014","0.18","0.17","0.20","4.28","545","298575",
"British Columbia","Males","'80+'","2014","0.07","0.06","0.09","11.95","70","96655",
"British Columbia","Males","'20+'","2015","0.14","0.13","0.14","1.95","2635","1906155",
"British Columbia","Males","'20-34'","2015","0.04","0.03","0.04","7.35","185","491570",
"British Columbia","Males","'35-49'","2015","0.14","0.13","0.15","3.91","655","476885",
"British Columbia","Males","'50-64'","2015","0.22","0.20","0.23","2.97","1130","525195",
"British Columbia","Males","'65-79'","2015","0.19","0.18","0.21","4.10","595","312150",
"British Columbia","Males","'80+'","2015","0.08","0.06","0.10","11.18","80","100355",
"British Columbia","Males","'20+'","2016","0.14","0.13","0.15","1.92","2715","1942885",
"British Columbia","Males","'20-34'","2016","0.04","0.03","0.05","7.07","200","500470",
"British Columbia","Males","'35-49'","2016","0.14","0.13","0.15","3.88","665","483615",
"British Columbia","Males","'50-64'","2016","0.21","0.20","0.22","2.99","1115","528660",
"British Columbia","Males","'65-79'","2016","0.20","0.19","0.22","3.89","660","326515",
"British Columbia","Males","'80+'","2016","0.07","0.05","0.09","11.95","70","103625",
"British Columbia","Males","'20+'","2017","0.14","0.14","0.15","1.88","2825","1985190",
"British Columbia","Males","'20-34'","2017","0.04","0.04","0.05","6.74","220","515445",
"British Columbia","Males","'35-49'","2017","0.14","0.13","0.15","3.83","680","492240",
"British Columbia","Males","'50-64'","2017","0.21","0.20","0.23","2.97","1135","530120",
"British Columbia","Males","'65-79'","2017","0.20","0.19","0.22","3.79","695","340685",
"British Columbia","Males","'80+'","2017","0.08","0.07","0.10","10.54","90","106695",
"British Columbia","Males","'20+'","2018","0.14","0.14","0.15","1.85","2930","2030210",
"British Columbia","Males","'20-34'","2018","0.04","0.04","0.05","6.74","220","533115",
"British Columbia","Males","'35-49'","2018","0.14","0.13","0.15","3.74","715","500820",
"British Columbia","Males","'50-64'","2018","0.21","0.20","0.23","2.96","1140","531805",
"British Columbia","Males","'65-79'","2018","0.21","0.20","0.23","3.65","750","354200",
"British Columbia","Males","'80+'","2018","0.09","0.07","0.11","10.00","100","110270",
"British Columbia","Males","'20+'","2019","0.15","0.14","0.15","1.82","3025","2083605",
"British Columbia","Males","'20-34'","2019","0.04","0.04","0.05","6.45","240","552715",
"British Columbia","Males","'35-49'","2019","0.15","0.14","0.16","3.63","760","513535",
"British Columbia","Males","'50-64'","2019","0.21","0.20","0.22","2.99","1120","533755",
"British Columbia","Males","'65-79'","2019","0.22","0.20","0.23","3.54","800","369180",
"British Columbia","Males","'80+'","2019","0.09","0.07","0.11","10.00","100","114425",
"Yukon Territory","Both sexes","'20+'","2003","","","","","","",
"Yukon Territory","Both sexes","'20-34'","2003","","","","","","",
"Yukon Territory","Both sexes","'35-49'","2003","","","","","","",
"Yukon Territory","Both sexes","'50-64'","2003","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2003","","","","","","",
"Yukon Territory","Both sexes","'80+'","2003","","","","","","",
"Yukon Territory","Both sexes","'20+'","2004","","","","","","",
"Yukon Territory","Both sexes","'20-34'","2004","","","","","","",
"Yukon Territory","Both sexes","'35-49'","2004","","","","","","",
"Yukon Territory","Both sexes","'50-64'","2004","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2004","","","","","","",
"Yukon Territory","Both sexes","'80+'","2004","","","","","","",
"Yukon Territory","Both sexes","'20+'","2005","","","","","","",
"Yukon Territory","Both sexes","'20-34'","2005","","","","","","",
"Yukon Territory","Both sexes","'35-49'","2005","","","","","","",
"Yukon Territory","Both sexes","'50-64'","2005","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2005","","","","","","",
"Yukon Territory","Both sexes","'80+'","2005","","","","","","",
"Yukon Territory","Both sexes","'20+'","2006","","","","","","",
"Yukon Territory","Both sexes","'20-34'","2006","","","","","","",
"Yukon Territory","Both sexes","'35-49'","2006","","","","","","",
"Yukon Territory","Both sexes","'50-64'","2006","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2006","","","","","","",
"Yukon Territory","Both sexes","'80+'","2006","","","","","","",
"Yukon Territory","Both sexes","'20+'","2007","","","","","","",
"Yukon Territory","Both sexes","'20-34'","2007","","","","","","",
"Yukon Territory","Both sexes","'35-49'","2007","","","","","","",
"Yukon Territory","Both sexes","'50-64'","2007","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2007","","","","","","",
"Yukon Territory","Both sexes","'80+'","2007","","","","","","",
"Yukon Territory","Both sexes","'20+'","2008","","","","","","",
"Yukon Territory","Both sexes","'20-34'","2008","","","","","","",
"Yukon Territory","Both sexes","'35-49'","2008","","","","","","",
"Yukon Territory","Both sexes","'50-64'","2008","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2008","","","","","","",
"Yukon Territory","Both sexes","'80+'","2008","","","","","","",
"Yukon Territory","Both sexes","'20+'","2009","","","","","","",
"Yukon Territory","Both sexes","'20-34'","2009","","","","","","",
"Yukon Territory","Both sexes","'35-49'","2009","","","","","","",
"Yukon Territory","Both sexes","'50-64'","2009","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2009","","","","","","",
"Yukon Territory","Both sexes","'80+'","2009","","","","","","",
"Yukon Territory","Both sexes","'20+'","2010","","","","","","",
"Yukon Territory","Both sexes","'20-34'","2010","","","","","","",
"Yukon Territory","Both sexes","'35-49'","2010","","","","","","",
"Yukon Territory","Both sexes","'50-64'","2010","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2010","","","","","","",
"Yukon Territory","Both sexes","'80+'","2010","","","","","","",
"Yukon Territory","Both sexes","'20+'","2011","","","","","","",
"Yukon Territory","Both sexes","'20-34'","2011","","","","","","",
"Yukon Territory","Both sexes","'35-49'","2011","","","","","","",
"Yukon Territory","Both sexes","'50-64'","2011","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2011","","","","","","",
"Yukon Territory","Both sexes","'80+'","2011","","","","","","",
"Yukon Territory","Both sexes","'20+'","2012","","","","","","",
"Yukon Territory","Both sexes","'20-34'","2012","","","","","","",
"Yukon Territory","Both sexes","'35-49'","2012","","","","","","",
"Yukon Territory","Both sexes","'50-64'","2012","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2012","","","","","","",
"Yukon Territory","Both sexes","'80+'","2012","","","","","","",
"Yukon Territory","Both sexes","'20+'","2013","","","","","","",
"Yukon Territory","Both sexes","'20-34'","2013","","","","","","",
"Yukon Territory","Both sexes","'35-49'","2013","","","","","","",
"Yukon Territory","Both sexes","'50-64'","2013","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2013","","","","","","",
"Yukon Territory","Both sexes","'80+'","2013","","","","","","",
"Yukon Territory","Both sexes","'20+'","2014","","","","","","",
"Yukon Territory","Both sexes","'20-34'","2014","","","","","","",
"Yukon Territory","Both sexes","'35-49'","2014","","","","","","",
"Yukon Territory","Both sexes","'50-64'","2014","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2014","","","","","","",
"Yukon Territory","Both sexes","'80+'","2014","","","","","","",
"Yukon Territory","Both sexes","'20+'","2015","","","","","","",
"Yukon Territory","Both sexes","'20-34'","2015","","","","","","",
"Yukon Territory","Both sexes","'35-49'","2015","","","","","","",
"Yukon Territory","Both sexes","'50-64'","2015","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2015","","","","","","",
"Yukon Territory","Both sexes","'80+'","2015","","","","","","",
"Yukon Territory","Both sexes","'20+'","2016","","","","","","",
"Yukon Territory","Both sexes","'20-34'","2016","","","","","","",
"Yukon Territory","Both sexes","'35-49'","2016","","","","","","",
"Yukon Territory","Both sexes","'50-64'","2016","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2016","","","","","","",
"Yukon Territory","Both sexes","'80+'","2016","","","","","","",
"Yukon Territory","Both sexes","'20+'","2017","","","","","","",
"Yukon Territory","Both sexes","'20-34'","2017","","","","","","",
"Yukon Territory","Both sexes","'35-49'","2017","","","","","","",
"Yukon Territory","Both sexes","'50-64'","2017","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2017","","","","","","",
"Yukon Territory","Both sexes","'80+'","2017","","","","","","",
"Yukon Territory","Both sexes","'20+'","2018","","","","","","",
"Yukon Territory","Both sexes","'20-34'","2018","","","","","","",
"Yukon Territory","Both sexes","'35-49'","2018","","","","","","",
"Yukon Territory","Both sexes","'50-64'","2018","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2018","","","","","","",
"Yukon Territory","Both sexes","'80+'","2018","","","","","","",
"Yukon Territory","Both sexes","'20+'","2019","","","","","","",
"Yukon Territory","Both sexes","'20-34'","2019","","","","","","",
"Yukon Territory","Both sexes","'35-49'","2019","","","","","","",
"Yukon Territory","Both sexes","'50-64'","2019","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2019","","","","","","",
"Yukon Territory","Both sexes","'80+'","2019","","","","","","",
"Yukon Territory","Females","'20+'","2003","","","","","","",
"Yukon Territory","Females","'20-34'","2003","","","","","","",
"Yukon Territory","Females","'35-49'","2003","","","","","","",
"Yukon Territory","Females","'50-64'","2003","","","","","","",
"Yukon Territory","Females","'65-79'","2003","","","","","","",
"Yukon Territory","Females","'80+'","2003","","","","","","",
"Yukon Territory","Females","'20+'","2004","","","","","","",
"Yukon Territory","Females","'20-34'","2004","","","","","","",
"Yukon Territory","Females","'35-49'","2004","","","","","","",
"Yukon Territory","Females","'50-64'","2004","","","","","","",
"Yukon Territory","Females","'65-79'","2004","","","","","","",
"Yukon Territory","Females","'80+'","2004","","","","","","",
"Yukon Territory","Females","'20+'","2005","","","","","","",
"Yukon Territory","Females","'20-34'","2005","","","","","","",
"Yukon Territory","Females","'35-49'","2005","","","","","","",
"Yukon Territory","Females","'50-64'","2005","","","","","","",
"Yukon Territory","Females","'65-79'","2005","","","","","","",
"Yukon Territory","Females","'80+'","2005","","","","","","",
"Yukon Territory","Females","'20+'","2006","","","","","","",
"Yukon Territory","Females","'20-34'","2006","","","","","","",
"Yukon Territory","Females","'35-49'","2006","","","","","","",
"Yukon Territory","Females","'50-64'","2006","","","","","","",
"Yukon Territory","Females","'65-79'","2006","","","","","","",
"Yukon Territory","Females","'80+'","2006","","","","","","",
"Yukon Territory","Females","'20+'","2007","","","","","","",
"Yukon Territory","Females","'20-34'","2007","","","","","","",
"Yukon Territory","Females","'35-49'","2007","","","","","","",
"Yukon Territory","Females","'50-64'","2007","","","","","","",
"Yukon Territory","Females","'65-79'","2007","","","","","","",
"Yukon Territory","Females","'80+'","2007","","","","","","",
"Yukon Territory","Females","'20+'","2008","","","","","","",
"Yukon Territory","Females","'20-34'","2008","","","","","","",
"Yukon Territory","Females","'35-49'","2008","","","","","","",
"Yukon Territory","Females","'50-64'","2008","","","","","","",
"Yukon Territory","Females","'65-79'","2008","","","","","","",
"Yukon Territory","Females","'80+'","2008","","","","","","",
"Yukon Territory","Females","'20+'","2009","","","","","","",
"Yukon Territory","Females","'20-34'","2009","","","","","","",
"Yukon Territory","Females","'35-49'","2009","","","","","","",
"Yukon Territory","Females","'50-64'","2009","","","","","","",
"Yukon Territory","Females","'65-79'","2009","","","","","","",
"Yukon Territory","Females","'80+'","2009","","","","","","",
"Yukon Territory","Females","'20+'","2010","","","","","","",
"Yukon Territory","Females","'20-34'","2010","","","","","","",
"Yukon Territory","Females","'35-49'","2010","","","","","","",
"Yukon Territory","Females","'50-64'","2010","","","","","","",
"Yukon Territory","Females","'65-79'","2010","","","","","","",
"Yukon Territory","Females","'80+'","2010","","","","","","",
"Yukon Territory","Females","'20+'","2011","","","","","","",
"Yukon Territory","Females","'20-34'","2011","","","","","","",
"Yukon Territory","Females","'35-49'","2011","","","","","","",
"Yukon Territory","Females","'50-64'","2011","","","","","","",
"Yukon Territory","Females","'65-79'","2011","","","","","","",
"Yukon Territory","Females","'80+'","2011","","","","","","",
"Yukon Territory","Females","'20+'","2012","","","","","","",
"Yukon Territory","Females","'20-34'","2012","","","","","","",
"Yukon Territory","Females","'35-49'","2012","","","","","","",
"Yukon Territory","Females","'50-64'","2012","","","","","","",
"Yukon Territory","Females","'65-79'","2012","","","","","","",
"Yukon Territory","Females","'80+'","2012","","","","","","",
"Yukon Territory","Females","'20+'","2013","","","","","","",
"Yukon Territory","Females","'20-34'","2013","","","","","","",
"Yukon Territory","Females","'35-49'","2013","","","","","","",
"Yukon Territory","Females","'50-64'","2013","","","","","","",
"Yukon Territory","Females","'65-79'","2013","","","","","","",
"Yukon Territory","Females","'80+'","2013","","","","","","",
"Yukon Territory","Females","'20+'","2014","","","","","","",
"Yukon Territory","Females","'20-34'","2014","","","","","","",
"Yukon Territory","Females","'35-49'","2014","","","","","","",
"Yukon Territory","Females","'50-64'","2014","","","","","","",
"Yukon Territory","Females","'65-79'","2014","","","","","","",
"Yukon Territory","Females","'80+'","2014","","","","","","",
"Yukon Territory","Females","'20+'","2015","","","","","","",
"Yukon Territory","Females","'20-34'","2015","","","","","","",
"Yukon Territory","Females","'35-49'","2015","","","","","","",
"Yukon Territory","Females","'50-64'","2015","","","","","","",
"Yukon Territory","Females","'65-79'","2015","","","","","","",
"Yukon Territory","Females","'80+'","2015","","","","","","",
"Yukon Territory","Females","'20+'","2016","","","","","","",
"Yukon Territory","Females","'20-34'","2016","","","","","","",
"Yukon Territory","Females","'35-49'","2016","","","","","","",
"Yukon Territory","Females","'50-64'","2016","","","","","","",
"Yukon Territory","Females","'65-79'","2016","","","","","","",
"Yukon Territory","Females","'80+'","2016","","","","","","",
"Yukon Territory","Females","'20+'","2017","","","","","","",
"Yukon Territory","Females","'20-34'","2017","","","","","","",
"Yukon Territory","Females","'35-49'","2017","","","","","","",
"Yukon Territory","Females","'50-64'","2017","","","","","","",
"Yukon Territory","Females","'65-79'","2017","","","","","","",
"Yukon Territory","Females","'80+'","2017","","","","","","",
"Yukon Territory","Females","'20+'","2018","","","","","","",
"Yukon Territory","Females","'20-34'","2018","","","","","","",
"Yukon Territory","Females","'35-49'","2018","","","","","","",
"Yukon Territory","Females","'50-64'","2018","","","","","","",
"Yukon Territory","Females","'65-79'","2018","","","","","","",
"Yukon Territory","Females","'80+'","2018","","","","","","",
"Yukon Territory","Females","'20+'","2019","","","","","","",
"Yukon Territory","Females","'20-34'","2019","","","","","","",
"Yukon Territory","Females","'35-49'","2019","","","","","","",
"Yukon Territory","Females","'50-64'","2019","","","","","","",
"Yukon Territory","Females","'65-79'","2019","","","","","","",
"Yukon Territory","Females","'80+'","2019","","","","","","",
"Yukon Territory","Males","'20+'","2003","","","","","","",
"Yukon Territory","Males","'20-34'","2003","","","","","","",
"Yukon Territory","Males","'35-49'","2003","","","","","","",
"Yukon Territory","Males","'50-64'","2003","","","","","","",
"Yukon Territory","Males","'65-79'","2003","","","","","","",
"Yukon Territory","Males","'80+'","2003","","","","","","",
"Yukon Territory","Males","'20+'","2004","","","","","","",
"Yukon Territory","Males","'20-34'","2004","","","","","","",
"Yukon Territory","Males","'35-49'","2004","","","","","","",
"Yukon Territory","Males","'50-64'","2004","","","","","","",
"Yukon Territory","Males","'65-79'","2004","","","","","","",
"Yukon Territory","Males","'80+'","2004","","","","","","",
"Yukon Territory","Males","'20+'","2005","","","","","","",
"Yukon Territory","Males","'20-34'","2005","","","","","","",
"Yukon Territory","Males","'35-49'","2005","","","","","","",
"Yukon Territory","Males","'50-64'","2005","","","","","","",
"Yukon Territory","Males","'65-79'","2005","","","","","","",
"Yukon Territory","Males","'80+'","2005","","","","","","",
"Yukon Territory","Males","'20+'","2006","","","","","","",
"Yukon Territory","Males","'20-34'","2006","","","","","","",
"Yukon Territory","Males","'35-49'","2006","","","","","","",
"Yukon Territory","Males","'50-64'","2006","","","","","","",
"Yukon Territory","Males","'65-79'","2006","","","","","","",
"Yukon Territory","Males","'80+'","2006","","","","","","",
"Yukon Territory","Males","'20+'","2007","","","","","","",
"Yukon Territory","Males","'20-34'","2007","","","","","","",
"Yukon Territory","Males","'35-49'","2007","","","","","","",
"Yukon Territory","Males","'50-64'","2007","","","","","","",
"Yukon Territory","Males","'65-79'","2007","","","","","","",
"Yukon Territory","Males","'80+'","2007","","","","","","",
"Yukon Territory","Males","'20+'","2008","","","","","","",
"Yukon Territory","Males","'20-34'","2008","","","","","","",
"Yukon Territory","Males","'35-49'","2008","","","","","","",
"Yukon Territory","Males","'50-64'","2008","","","","","","",
"Yukon Territory","Males","'65-79'","2008","","","","","","",
