"Data Table: Gout and other crystal arthropathies (active), Crude prevalence, percent"
"Area","Sex","Age Group","Year","Rate (%)","Rate_95%_CI_Lower","Rate_95%_CI_Upper","Rate CV","Counts","Population",
"Quebec","Females","'65-79'","2013","0.99","0.97","1.02","1.36","5410","544980",
"Quebec","Females","'80+'","2013","2.97","2.90","3.04","1.18","7215","243260",
"Quebec","Females","'20+'","2014","0.49","0.48","0.50","0.79","16095","3294895",
"Quebec","Females","'20-34'","2014","0.02","0.02","0.03","7.35","185","782150",
"Quebec","Females","'35-49'","2014","0.07","0.06","0.07","4.28","545","792150",
"Quebec","Females","'50-64'","2014","0.22","0.21","0.23","2.23","2015","908345",
"Quebec","Females","'65-79'","2014","1.00","0.97","1.02","1.33","5620","564270",
"Quebec","Females","'80+'","2014","3.12","3.05","3.19","1.14","7730","247980",
"Quebec","Females","'20+'","2015","0.51","0.50","0.51","0.77","16770","3315405",
"Quebec","Females","'20-34'","2015","0.02","0.02","0.03","7.67","170","777340",
"Quebec","Females","'35-49'","2015","0.07","0.07","0.08","4.21","565","792110",
"Quebec","Females","'50-64'","2015","0.23","0.22","0.24","2.19","2080","910685",
"Quebec","Females","'65-79'","2015","1.01","0.98","1.03","1.30","5875","584135",
"Quebec","Females","'80+'","2015","3.22","3.15","3.29","1.11","8080","251135",
"Quebec","Females","'20+'","2016","0.53","0.52","0.54","0.75","17610","3337655",
"Quebec","Females","'20-34'","2016","0.02","0.02","0.03","7.67","170","773405",
"Quebec","Females","'35-49'","2016","0.07","0.07","0.08","4.21","565","794505",
"Quebec","Females","'50-64'","2016","0.24","0.23","0.25","2.16","2150","909475",
"Quebec","Females","'65-79'","2016","1.02","1.00","1.05","1.27","6185","604505",
"Quebec","Females","'80+'","2016","3.34","3.27","3.41","1.08","8535","255765",
"Quebec","Females","'20+'","2017","0.55","0.54","0.56","0.74","18415","3359205",
"Quebec","Females","'20-34'","2017","0.02","0.02","0.03","7.35","185","770345",
"Quebec","Females","'35-49'","2017","0.08","0.07","0.08","4.07","605","798280",
"Quebec","Females","'50-64'","2017","0.24","0.23","0.25","2.13","2200","905085",
"Quebec","Females","'65-79'","2017","1.02","0.99","1.04","1.25","6370","625480",
"Quebec","Females","'80+'","2017","3.48","3.41","3.55","1.05","9055","260015",
"Quebec","Females","'20+'","2018","0.57","0.56","0.57","0.72","19105","3380210",
"Quebec","Females","'20-34'","2018","0.02","0.02","0.03","7.78","165","767425",
"Quebec","Females","'35-49'","2018","0.08","0.07","0.08","4.00","625","803950",
"Quebec","Females","'50-64'","2018","0.25","0.24","0.27","2.09","2285","897400",
"Quebec","Females","'65-79'","2018","1.01","0.99","1.04","1.23","6565","647080",
"Quebec","Females","'80+'","2018","3.58","3.51","3.65","1.03","9460","264360",
"Quebec","Females","'20+'","2019","0.58","0.57","0.58","0.71","19625","3406770",
"Quebec","Females","'20-34'","2019","0.02","0.02","0.02","8.30","145","765715",
"Quebec","Females","'35-49'","2019","0.08","0.07","0.09","3.92","650","811810",
"Quebec","Females","'50-64'","2019","0.26","0.25","0.27","2.09","2290","889225",
"Quebec","Females","'65-79'","2019","1.02","0.99","1.04","1.21","6820","670190",
"Quebec","Females","'80+'","2019","3.60","3.53","3.68","1.01","9725","269830",
"Quebec","Males","'20+'","2007","1.27","1.25","1.28","0.52","37065","2927885",
"Quebec","Males","'20-34'","2007","0.08","0.08","0.09","3.97","635","766715",
"Quebec","Males","'35-49'","2007","0.59","0.57","0.61","1.40","5120","868710",
"Quebec","Males","'50-64'","2007","1.52","1.50","1.55","0.91","12120","795625",
"Quebec","Males","'65-79'","2007","3.45","3.39","3.50","0.86","13450","390370",
"Quebec","Males","'80+'","2007","5.40","5.26","5.54","1.32","5750","106485",
"Quebec","Males","'20+'","2008","1.28","1.27","1.29","0.51","37740","2953365",
"Quebec","Males","'20-34'","2008","0.08","0.08","0.09","3.95","640","769630",
"Quebec","Males","'35-49'","2008","0.58","0.57","0.60","1.42","4955","852680",
"Quebec","Males","'50-64'","2008","1.49","1.47","1.52","0.91","12170","815340",
"Quebec","Males","'65-79'","2008","3.43","3.37","3.49","0.85","13850","403600",
"Quebec","Males","'80+'","2008","5.46","5.33","5.60","1.28","6125","112115",
"Quebec","Males","'20+'","2009","1.30","1.28","1.31","0.51","38745","2987930",
"Quebec","Males","'20-34'","2009","0.08","0.07","0.09","3.98","630","776425",
"Quebec","Males","'35-49'","2009","0.59","0.57","0.61","1.42","4950","841090",
"Quebec","Males","'50-64'","2009","1.47","1.44","1.49","0.90","12230","834470",
"Quebec","Males","'65-79'","2009","3.43","3.37","3.48","0.84","14335","418210",
"Quebec","Males","'80+'","2009","5.61","5.48","5.75","1.23","6605","117735",
"Quebec","Males","'20+'","2010","1.29","1.28","1.31","0.51","39150","3025450",
"Quebec","Males","'20-34'","2010","0.08","0.07","0.09","3.98","630","785450",
"Quebec","Males","'35-49'","2010","0.59","0.57","0.60","1.43","4885","830845",
"Quebec","Males","'50-64'","2010","1.42","1.39","1.44","0.91","12085","851875",
"Quebec","Males","'65-79'","2010","3.36","3.30","3.41","0.83","14550","433650",
"Quebec","Males","'80+'","2010","5.66","5.53","5.79","1.20","6995","123615",
"Quebec","Males","'20+'","2011","1.31","1.30","1.33","0.50","40190","3061045",
"Quebec","Males","'20-34'","2011","0.08","0.08","0.09","3.92","650","793140",
"Quebec","Males","'35-49'","2011","0.60","0.58","0.61","1.43","4905","821460",
"Quebec","Males","'50-64'","2011","1.39","1.36","1.41","0.91","11985","864510",
"Quebec","Males","'65-79'","2011","3.31","3.26","3.37","0.82","14985","452275",
"Quebec","Males","'80+'","2011","5.92","5.79","6.05","1.14","7675","129670",
"Quebec","Males","'20+'","2012","1.33","1.32","1.34","0.49","41220","3096425",
"Quebec","Males","'20-34'","2012","0.08","0.08","0.09","3.92","650","799260",
"Quebec","Males","'35-49'","2012","0.59","0.58","0.61","1.44","4830","812955",
"Quebec","Males","'50-64'","2012","1.36","1.34","1.38","0.92","11930","876995",
"Quebec","Males","'65-79'","2012","3.30","3.25","3.35","0.80","15550","471365",
"Quebec","Males","'80+'","2012","6.08","5.95","6.21","1.10","8255","135845",
"Quebec","Males","'20+'","2013","1.35","1.34","1.36","0.49","42240","3127275",
"Quebec","Males","'20-34'","2013","0.08","0.08","0.09","3.89","660","802460",
"Quebec","Males","'35-49'","2013","0.59","0.57","0.60","1.46","4715","804925",
"Quebec","Males","'50-64'","2013","1.35","1.32","1.37","0.91","11970","888005",
"Quebec","Males","'65-79'","2013","3.29","3.24","3.35","0.79","16190","491395",
"Quebec","Males","'80+'","2013","6.20","6.07","6.33","1.07","8705","140490",
"Quebec","Males","'20+'","2014","1.37","1.36","1.38","0.48","43210","3155315",
"Quebec","Males","'20-34'","2014","0.08","0.07","0.09","3.95","640","800290",
"Quebec","Males","'35-49'","2014","0.59","0.57","0.61","1.46","4720","799940",
"Quebec","Males","'50-64'","2014","1.31","1.29","1.34","0.92","11800","897385",
"Quebec","Males","'65-79'","2014","3.30","3.25","3.35","0.77","16905","512090",
"Quebec","Males","'80+'","2014","6.28","6.15","6.41","1.05","9145","145610",
"Quebec","Males","'20+'","2015","1.40","1.39","1.41","0.47","44470","3178940",
"Quebec","Males","'20-34'","2015","0.08","0.08","0.09","3.88","665","796145",
"Quebec","Males","'35-49'","2015","0.59","0.57","0.61","1.46","4700","798690",
"Quebec","Males","'50-64'","2015","1.33","1.31","1.35","0.91","12005","902270",
"Quebec","Males","'65-79'","2015","3.27","3.22","3.32","0.76","17395","531800",
"Quebec","Males","'80+'","2015","6.47","6.34","6.60","1.02","9700","150030",
"Quebec","Males","'20+'","2016","1.43","1.42","1.44","0.47","45870","3206190",
"Quebec","Males","'20-34'","2016","0.09","0.08","0.09","3.81","690","794460",
"Quebec","Males","'35-49'","2016","0.59","0.58","0.61","1.45","4745","801145",
"Quebec","Males","'50-64'","2016","1.33","1.31","1.36","0.91","12055","903075",
"Quebec","Males","'65-79'","2016","3.27","3.22","3.32","0.74","18070","552420",
"Quebec","Males","'80+'","2016","6.65","6.52","6.78","0.98","10315","155090",
"Quebec","Males","'20+'","2017","1.46","1.44","1.47","0.46","47115","3233935",
"Quebec","Males","'20-34'","2017","0.08","0.08","0.09","3.86","670","794365",
"Quebec","Males","'35-49'","2017","0.60","0.58","0.61","1.44","4810","805050",
"Quebec","Males","'50-64'","2017","1.34","1.32","1.37","0.91","12095","900605",
"Quebec","Males","'65-79'","2017","3.25","3.21","3.30","0.73","18660","573580",
"Quebec","Males","'80+'","2017","6.79","6.66","6.91","0.96","10880","160335",
"Quebec","Males","'20+'","2018","1.48","1.47","1.49","0.46","48230","3261445",
"Quebec","Males","'20-34'","2018","0.09","0.08","0.09","3.83","680","793880",
"Quebec","Males","'35-49'","2018","0.60","0.58","0.62","1.43","4860","810810",
"Quebec","Males","'50-64'","2018","1.35","1.32","1.37","0.91","12055","895355",
"Quebec","Males","'65-79'","2018","3.23","3.18","3.28","0.72","19225","595305",
"Quebec","Males","'80+'","2018","6.87","6.74","7.00","0.94","11410","166095",
"Quebec","Males","'20+'","2019","1.49","1.47","1.50","0.45","49035","3297210",
"Quebec","Males","'20-34'","2019","0.09","0.08","0.09","3.78","700","795470",
"Quebec","Males","'35-49'","2019","0.59","0.57","0.61","1.44","4840","820055",
"Quebec","Males","'50-64'","2019","1.35","1.33","1.38","0.91","12060","890405",
"Quebec","Males","'65-79'","2019","3.17","3.13","3.21","0.71","19620","618945",
"Quebec","Males","'80+'","2019","6.86","6.74","6.98","0.92","11820","172340",
"Ontario","Both sexes","'20+'","2007","1.13","1.12","1.14","0.29","115380","10215350",
"Ontario","Both sexes","'20-34'","2007","0.13","0.12","0.13","1.72","3365","2626995",
"Ontario","Both sexes","'35-49'","2007","0.68","0.67","0.69","0.68","21880","3206320",
"Ontario","Both sexes","'50-64'","2007","1.52","1.50","1.54","0.51","37920","2494960",
"Ontario","Both sexes","'65-79'","2007","2.64","2.61","2.67","0.53","34990","1326495",
"Ontario","Both sexes","'80+'","2007","3.07","3.03","3.12","0.76","17235","560580",
"Ontario","Both sexes","'20+'","2008","1.15","1.14","1.16","0.29","118480","10311240",
"Ontario","Both sexes","'20-34'","2008","0.13","0.12","0.13","1.72","3370","2646685",
"Ontario","Both sexes","'35-49'","2008","0.69","0.68","0.70","0.67","22045","3179900",
"Ontario","Both sexes","'50-64'","2008","1.51","1.50","1.53","0.51","38895","2571940",
"Ontario","Both sexes","'65-79'","2008","2.69","2.67","2.72","0.53","36140","1341810",
"Ontario","Both sexes","'80+'","2008","3.16","3.11","3.21","0.74","18035","570905",
"Ontario","Both sexes","'20+'","2009","1.16","1.15","1.16","0.29","121400","10486620",
"Ontario","Both sexes","'20-34'","2009","0.12","0.12","0.13","1.73","3350","2682595",
"Ontario","Both sexes","'35-49'","2009","0.70","0.69","0.71","0.67","22190","3169115",
"Ontario","Both sexes","'50-64'","2009","1.51","1.49","1.52","0.50","40150","2666810",
"Ontario","Both sexes","'65-79'","2009","2.68","2.65","2.70","0.52","36865","1377645",
"Ontario","Both sexes","'80+'","2009","3.19","3.15","3.24","0.73","18845","590450",
"Ontario","Both sexes","'20+'","2010","1.16","1.16","1.17","0.28","124040","10671540",
"Ontario","Both sexes","'20-34'","2010","0.13","0.12","0.13","1.71","3420","2727890",
"Ontario","Both sexes","'35-49'","2010","0.71","0.70","0.72","0.67","22255","3152555",
"Ontario","Both sexes","'50-64'","2010","1.49","1.48","1.51","0.49","41290","2765125",
"Ontario","Both sexes","'65-79'","2010","2.65","2.63","2.68","0.52","37485","1412665",
"Ontario","Both sexes","'80+'","2010","3.19","3.15","3.24","0.71","19590","613300",
"Ontario","Both sexes","'20+'","2011","1.18","1.17","1.19","0.28","128180","10859240",
"Ontario","Both sexes","'20-34'","2011","0.13","0.12","0.13","1.68","3560","2776020",
"Ontario","Both sexes","'35-49'","2011","0.72","0.71","0.73","0.67","22550","3135370",
"Ontario","Both sexes","'50-64'","2011","1.49","1.48","1.51","0.49","42275","2833840",
"Ontario","Both sexes","'65-79'","2011","2.65","2.62","2.68","0.50","39225","1480870",
"Ontario","Both sexes","'80+'","2011","3.25","3.21","3.30","0.70","20580","633150",
"Ontario","Both sexes","'20+'","2012","1.20","1.20","1.21","0.27","132925","11045805",
"Ontario","Both sexes","'20-34'","2012","0.13","0.13","0.14","1.62","3805","2821270",
"Ontario","Both sexes","'35-49'","2012","0.73","0.72","0.74","0.66","22625","3107715",
"Ontario","Both sexes","'50-64'","2012","1.50","1.48","1.51","0.48","43515","2909690",
"Ontario","Both sexes","'65-79'","2012","2.65","2.62","2.67","0.49","41140","1553555",
"Ontario","Both sexes","'80+'","2012","3.34","3.30","3.39","0.68","21840","653575",
"Ontario","Both sexes","'20+'","2013","1.23","1.23","1.24","0.27","138140","11213060",
"Ontario","Both sexes","'20-34'","2013","0.14","0.14","0.15","1.58","4020","2856180",
"Ontario","Both sexes","'35-49'","2013","0.75","0.74","0.75","0.66","22905","3073430",
"Ontario","Both sexes","'50-64'","2013","1.51","1.49","1.52","0.47","45080","2988550",
"Ontario","Both sexes","'65-79'","2013","2.65","2.63","2.68","0.48","43045","1623155",
"Ontario","Both sexes","'80+'","2013","3.44","3.39","3.48","0.66","23085","671745",
"Ontario","Both sexes","'20+'","2014","1.27","1.26","1.27","0.26","143670","11327695",
"Ontario","Both sexes","'20-34'","2014","0.15","0.14","0.15","1.54","4205","2885360",
"Ontario","Both sexes","'35-49'","2014","0.77","0.76","0.78","0.66","23285","3033710",
"Ontario","Both sexes","'50-64'","2014","1.53","1.52","1.54","0.46","46710","3052885",
"Ontario","Both sexes","'65-79'","2014","2.67","2.64","2.69","0.47","45020","1687395",
"Ontario","Both sexes","'80+'","2014","3.66","3.61","3.71","0.64","24455","668355",
"Ontario","Both sexes","'20+'","2015","1.30","1.30","1.31","0.26","149735","11478575",
"Ontario","Both sexes","'20-34'","2015","0.15","0.15","0.16","1.50","4425","2919145",
"Ontario","Both sexes","'35-49'","2015","0.79","0.78","0.80","0.65","23825","3022645",
"Ontario","Both sexes","'50-64'","2015","1.56","1.55","1.58","0.45","48540","3108325",
"Ontario","Both sexes","'65-79'","2015","2.71","2.69","2.74","0.46","47480","1751540",
"Ontario","Both sexes","'80+'","2015","3.76","3.71","3.81","0.63","25450","676910",
"Ontario","Both sexes","'20+'","2016","1.33","1.32","1.34","0.25","155195","11667275",
"Ontario","Both sexes","'20-34'","2016","0.16","0.15","0.16","1.47","4655","2965025",
"Ontario","Both sexes","'35-49'","2016","0.81","0.80","0.82","0.64","24540","3034480",
"Ontario","Both sexes","'50-64'","2016","1.58","1.57","1.60","0.45","49925","3151195",
"Ontario","Both sexes","'65-79'","2016","2.72","2.70","2.74","0.45","49480","1818505",
"Ontario","Both sexes","'80+'","2016","3.81","3.76","3.86","0.61","26595","698075",
"Ontario","Both sexes","'20+'","2017","1.35","1.34","1.36","0.25","160120","11850180",
"Ontario","Both sexes","'20-34'","2017","0.16","0.15","0.16","1.45","4740","3002555",
"Ontario","Both sexes","'35-49'","2017","0.83","0.82","0.84","0.63","25235","3056175",
"Ontario","Both sexes","'50-64'","2017","1.62","1.60","1.63","0.44","51415","3183035",
"Ontario","Both sexes","'65-79'","2017","2.71","2.69","2.74","0.44","51275","1889620",
"Ontario","Both sexes","'80+'","2017","3.82","3.78","3.87","0.60","27465","718805",
"Ontario","Both sexes","'20+'","2018","1.36","1.35","1.36","0.25","163780","12080705",
"Ontario","Both sexes","'20-34'","2018","0.16","0.16","0.16","1.43","4900","3065170",
"Ontario","Both sexes","'35-49'","2018","0.83","0.82","0.84","0.62","25650","3092480",
"Ontario","Both sexes","'50-64'","2018","1.63","1.62","1.65","0.44","52490","3217080",
"Ontario","Both sexes","'65-79'","2018","2.68","2.66","2.71","0.44","52690","1964495",
"Ontario","Both sexes","'80+'","2018","3.78","3.74","3.83","0.60","28045","741470",
"Ontario","Both sexes","'20+'","2019","1.35","1.35","1.36","0.24","167090","12363005",
"Ontario","Both sexes","'20-34'","2019","0.16","0.16","0.17","1.40","5110","3158975",
"Ontario","Both sexes","'35-49'","2019","0.83","0.82","0.84","0.62","25955","3143525",
"Ontario","Both sexes","'50-64'","2019","1.64","1.62","1.65","0.43","53175","3246525",
"Ontario","Both sexes","'65-79'","2019","2.65","2.63","2.68","0.43","54360","2048160",
"Ontario","Both sexes","'80+'","2019","3.72","3.68","3.76","0.59","28485","765805",
"Ontario","Females","'20+'","2007","0.43","0.42","0.44","0.67","22515","5230955",
"Ontario","Females","'20-34'","2007","0.03","0.03","0.04","4.71","450","1320040",
"Ontario","Females","'35-49'","2007","0.10","0.10","0.11","2.44","1675","1599350",
"Ontario","Females","'50-64'","2007","0.36","0.35","0.37","1.48","4575","1259850",
"Ontario","Females","'65-79'","2007","1.21","1.19","1.24","1.08","8510","700685",
"Ontario","Females","'80+'","2007","2.08","2.03","2.13","1.17","7310","351030",
"Ontario","Females","'20+'","2008","0.44","0.43","0.44","0.66","22995","5281945",
"Ontario","Females","'20-34'","2008","0.03","0.03","0.04","4.85","425","1330180",
"Ontario","Females","'35-49'","2008","0.10","0.10","0.11","2.47","1635","1589425",
"Ontario","Females","'50-64'","2008","0.36","0.35","0.37","1.46","4670","1299110",
"Ontario","Females","'65-79'","2008","1.23","1.21","1.26","1.07","8735","707735",
"Ontario","Females","'80+'","2008","2.12","2.07","2.17","1.15","7530","355495",
"Ontario","Females","'20+'","2009","0.44","0.43","0.44","0.65","23455","5371940",
"Ontario","Females","'20-34'","2009","0.03","0.03","0.03","4.97","405","1347045",
"Ontario","Females","'35-49'","2009","0.10","0.10","0.11","2.48","1625","1587385",
"Ontario","Females","'50-64'","2009","0.36","0.35","0.37","1.44","4840","1347185",
"Ontario","Females","'65-79'","2009","1.22","1.19","1.24","1.06","8825","724845",
"Ontario","Females","'80+'","2009","2.12","2.07","2.17","1.14","7750","365470",
"Ontario","Females","'20+'","2010","0.44","0.43","0.44","0.65","23910","5464955",
"Ontario","Females","'20-34'","2010","0.03","0.03","0.03","4.94","410","1367915",
"Ontario","Females","'35-49'","2010","0.10","0.10","0.11","2.49","1610","1581715",
"Ontario","Females","'50-64'","2010","0.35","0.34","0.36","1.43","4905","1396185",
"Ontario","Females","'65-79'","2010","1.21","1.19","1.24","1.05","8990","742135",
"Ontario","Females","'80+'","2010","2.12","2.07","2.17","1.12","7990","377000",
"Ontario","Females","'20+'","2011","0.45","0.44","0.45","0.63","24820","5558660",
"Ontario","Females","'20-34'","2011","0.03","0.03","0.03","4.82","430","1389735",
"Ontario","Females","'35-49'","2011","0.11","0.10","0.11","2.44","1680","1575795",
"Ontario","Females","'50-64'","2011","0.35","0.34","0.36","1.42","4970","1429815",
"Ontario","Females","'65-79'","2011","1.21","1.19","1.23","1.03","9390","776420",
"Ontario","Females","'80+'","2011","2.16","2.11","2.21","1.09","8350","386895",
"Ontario","Females","'20+'","2012","0.45","0.45","0.46","0.62","25705","5652005",
"Ontario","Females","'20-34'","2012","0.03","0.03","0.03","4.82","430","1409110",
"Ontario","Females","'35-49'","2012","0.11","0.10","0.11","2.45","1670","1565750",
"Ontario","Females","'50-64'","2012","0.35","0.34","0.36","1.40","5090","1466855",
"Ontario","Females","'65-79'","2012","1.20","1.18","1.22","1.01","9765","813475",
"Ontario","Females","'80+'","2012","2.20","2.16","2.25","1.07","8750","396830",
"Ontario","Females","'20+'","2013","0.46","0.46","0.47","0.61","26635","5736130",
"Ontario","Females","'20-34'","2013","0.03","0.03","0.03","4.88","420","1423765",
"Ontario","Females","'35-49'","2013","0.11","0.10","0.11","2.43","1695","1552375",
"Ontario","Females","'50-64'","2013","0.35","0.34","0.36","1.39","5205","1505295",
"Ontario","Females","'65-79'","2013","1.19","1.17","1.22","0.99","10145","849310",
"Ontario","Females","'80+'","2013","2.26","2.22","2.31","1.04","9170","405395",
"Ontario","Females","'20+'","2014","0.48","0.47","0.49","0.60","27835","5793300",
"Ontario","Females","'20-34'","2014","0.03","0.03","0.03","4.85","425","1435960",
"Ontario","Females","'35-49'","2014","0.11","0.11","0.12","2.41","1715","1535785",
"Ontario","Females","'50-64'","2014","0.35","0.35","0.36","1.35","5450","1536605",
"Ontario","Females","'65-79'","2014","1.20","1.17","1.22","0.97","10565","882500",
"Ontario","Females","'80+'","2014","2.40","2.36","2.45","1.02","9675","402445",
"Ontario","Females","'20+'","2015","0.49","0.49","0.50","0.59","28945","5866470",
"Ontario","Females","'20-34'","2015","0.03","0.03","0.03","4.77","440","1450175",
"Ontario","Females","'35-49'","2015","0.11","0.11","0.12","2.40","1730","1532480",
"Ontario","Females","'50-64'","2015","0.36","0.35","0.37","1.33","5635","1562865",
"Ontario","Females","'65-79'","2015","1.21","1.19","1.24","0.95","11110","915275",
"Ontario","Females","'80+'","2015","2.47","2.42","2.52","1.00","10030","405675",
"Ontario","Females","'20+'","2016","0.50","0.50","0.51","0.58","29940","5958390",
"Ontario","Females","'20-34'","2016","0.03","0.03","0.03","4.79","435","1469700",
"Ontario","Females","'35-49'","2016","0.11","0.11","0.12","2.38","1765","1539285",
"Ontario","Females","'50-64'","2016","0.36","0.35","0.37","1.32","5720","1583455",
"Ontario","Females","'65-79'","2016","1.22","1.19","1.24","0.93","11545","949945",
"Ontario","Females","'80+'","2016","2.52","2.47","2.57","0.98","10475","416000",
"Ontario","Females","'20+'","2017","0.51","0.51","0.52","0.57","31010","6049025",
"Ontario","Females","'20-34'","2017","0.03","0.03","0.03","4.79","435","1486400",
"Ontario","Females","'35-49'","2017","0.11","0.11","0.12","2.38","1765","1550585",
"Ontario","Females","'50-64'","2017","0.38","0.37","0.39","1.29","6005","1598980",
"Ontario","Females","'65-79'","2017","1.21","1.19","1.24","0.91","11985","986920",
"Ontario","Females","'80+'","2017","2.54","2.49","2.59","0.96","10815","426135",
"Ontario","Females","'20+'","2018","0.51","0.51","0.52","0.56","31575","6161500",
"Ontario","Females","'20-34'","2018","0.03","0.03","0.03","4.77","440","1514675",
"Ontario","Females","'35-49'","2018","0.11","0.11","0.12","2.40","1730","1567855",
"Ontario","Females","'50-64'","2018","0.38","0.37","0.39","1.28","6100","1615405",
"Ontario","Females","'65-79'","2018","1.19","1.17","1.21","0.90","12210","1026225",
"Ontario","Females","'80+'","2018","2.54","2.49","2.58","0.95","11095","437340",
"Ontario","Females","'20+'","2019","0.51","0.50","0.51","0.56","31845","6299115",
"Ontario","Females","'20-34'","2019","0.03","0.03","0.03","4.77","440","1558110",
"Ontario","Females","'35-49'","2019","0.11","0.10","0.11","2.42","1705","1591830",
"Ontario","Females","'50-64'","2019","0.37","0.36","0.38","1.28","6080","1629950",
"Ontario","Females","'65-79'","2019","1.16","1.14","1.19","0.90","12455","1069615",
"Ontario","Females","'80+'","2019","2.48","2.44","2.53","0.95","11165","449605",
"Ontario","Males","'20+'","2007","1.86","1.85","1.88","0.33","92865","4984390",
"Ontario","Males","'20-34'","2007","0.22","0.22","0.23","1.85","2915","1306955",
"Ontario","Males","'35-49'","2007","1.26","1.24","1.28","0.70","20210","1606970",
"Ontario","Males","'50-64'","2007","2.70","2.67","2.73","0.55","33340","1235110",
"Ontario","Males","'65-79'","2007","4.23","4.18","4.28","0.61","26480","625810",
"Ontario","Males","'80+'","2007","4.74","4.64","4.83","1.00","9925","209550",
"Ontario","Males","'20+'","2008","1.90","1.89","1.91","0.32","95485","5029290",
"Ontario","Males","'20-34'","2008","0.22","0.22","0.23","1.84","2940","1316495",
"Ontario","Males","'35-49'","2008","1.28","1.27","1.30","0.70","20410","1590480",
"Ontario","Males","'50-64'","2008","2.69","2.66","2.72","0.54","34225","1272830",
"Ontario","Males","'65-79'","2008","4.32","4.27","4.37","0.60","27400","634070",
"Ontario","Males","'80+'","2008","4.88","4.79","4.97","0.98","10510","215420",
"Ontario","Males","'20+'","2009","1.91","1.90","1.93","0.32","97945","5114675",
"Ontario","Males","'20-34'","2009","0.22","0.21","0.23","1.84","2945","1335555",
"Ontario","Males","'35-49'","2009","1.30","1.28","1.32","0.70","20560","1581725",
"Ontario","Males","'50-64'","2009","2.68","2.65","2.70","0.53","35310","1319625",
"Ontario","Males","'65-79'","2009","4.30","4.25","4.35","0.60","28040","652800",
"Ontario","Males","'80+'","2009","4.93","4.84","5.02","0.95","11090","224980",
"Ontario","Males","'20+'","2010","1.92","1.91","1.94","0.32","100130","5206580",
"Ontario","Males","'20-34'","2010","0.22","0.21","0.23","1.82","3005","1359970",
"Ontario","Males","'35-49'","2010","1.31","1.30","1.33","0.70","20645","1570840",
"Ontario","Males","'50-64'","2010","2.66","2.63","2.69","0.52","36385","1368940",
"Ontario","Males","'65-79'","2010","4.25","4.20","4.30","0.59","28495","670525",
"Ontario","Males","'80+'","2010","4.91","4.82","5.00","0.93","11595","236295",
"Ontario","Males","'20+'","2011","1.95","1.94","1.96","0.31","103360","5300575",
"Ontario","Males","'20-34'","2011","0.23","0.22","0.23","1.79","3125","1386280",
"Ontario","Males","'35-49'","2011","1.34","1.32","1.36","0.69","20865","1559570",
"Ontario","Males","'50-64'","2011","2.66","2.63","2.68","0.52","37310","1404025",
"Ontario","Males","'65-79'","2011","4.23","4.19","4.28","0.58","29830","704445",
"Ontario","Males","'80+'","2011","4.97","4.88","5.06","0.90","12235","246260",
"Ontario","Males","'20+'","2012","1.99","1.98","2.00","0.31","107220","5393800",
"Ontario","Males","'20-34'","2012","0.24","0.23","0.25","1.72","3380","1412170",
"Ontario","Males","'35-49'","2012","1.36","1.34","1.38","0.69","20955","1541970",
"Ontario","Males","'50-64'","2012","2.66","2.64","2.69","0.51","38425","1442840",
"Ontario","Males","'65-79'","2012","4.24","4.19","4.29","0.56","31375","740080",
"Ontario","Males","'80+'","2012","5.10","5.01","5.19","0.87","13090","256750",
"Ontario","Males","'20+'","2013","2.04","2.02","2.05","0.30","111510","5476935",
"Ontario","Males","'20-34'","2013","0.25","0.24","0.26","1.67","3600","1432415",
"Ontario","Males","'35-49'","2013","1.39","1.38","1.41","0.69","21215","1521060",
"Ontario","Males","'50-64'","2013","2.69","2.66","2.71","0.50","39875","1483250",
"Ontario","Males","'65-79'","2013","4.25","4.21","4.30","0.55","32905","773855",
"Ontario","Males","'80+'","2013","5.22","5.14","5.31","0.85","13910","266350",
"Ontario","Males","'20+'","2014","2.09","2.08","2.11","0.29","115835","5534390",
"Ontario","Males","'20-34'","2014","0.26","0.25","0.27","1.63","3780","1449395",
"Ontario","Males","'35-49'","2014","1.44","1.42","1.46","0.68","21565","1497920",
"Ontario","Males","'50-64'","2014","2.72","2.70","2.75","0.49","41265","1516280",
"Ontario","Males","'65-79'","2014","4.28","4.24","4.33","0.54","34450","804890",
"Ontario","Males","'80+'","2014","5.56","5.47","5.65","0.82","14775","265905",
"Ontario","Males","'20+'","2015","2.15","2.14","2.16","0.29","120785","5612095",
"Ontario","Males","'20-34'","2015","0.27","0.26","0.28","1.58","3985","1468970",
"Ontario","Males","'35-49'","2015","1.48","1.46","1.50","0.67","22100","1490165",
"Ontario","Males","'50-64'","2015","2.78","2.75","2.80","0.48","42905","1545460",
"Ontario","Males","'65-79'","2015","4.35","4.31","4.39","0.52","36375","836265",
"Ontario","Males","'80+'","2015","5.69","5.60","5.78","0.81","15420","271235",
"Ontario","Males","'20+'","2016","2.19","2.18","2.21","0.28","125265","5708890",
"Ontario","Males","'20-34'","2016","0.28","0.27","0.29","1.54","4220","1495320",
"Ontario","Males","'35-49'","2016","1.52","1.50","1.54","0.66","22775","1495195",
"Ontario","Males","'50-64'","2016","2.82","2.79","2.85","0.48","44210","1567740",
"Ontario","Males","'65-79'","2016","4.37","4.32","4.41","0.51","37940","868560",
"Ontario","Males","'80+'","2016","5.71","5.63","5.80","0.79","16115","282065",
