"Data Table: Epilepsy (active), Crude prevalence, percent"
"Area","Sex","Age Group","Year","Rate (%)","Rate_95%_CI_Lower","Rate_95%_CI_Upper","Rate CV","Counts","Population",
"Yukon Territory","Both sexes","'50-64'","2009","","","","","","",
"Yukon Territory","Both sexes","'65-79'","2009","","","","","","",
"Yukon Territory","Both sexes","'80+'","2009","","","","","","",
"Yukon Territory","Both sexes","'1+'","2010","0.42","0.36","0.50","8.03","155","36505",
"Yukon Territory","Both sexes","'1-19'","2010","0.13","0.06","0.23","31.62","10","7835",
"Yukon Territory","Both sexes","'20-34'","2010","0.55","0.40","0.73","14.91","45","8205",
"Yukon Territory","Both sexes","'35-49'","2010","0.47","0.33","0.64","15.81","40","8540",
"Yukon Territory","Both sexes","'50-64'","2010","0.41","0.28","0.56","16.90","35","8625",
"Yukon Territory","Both sexes","'65-79'","2010","0.55","0.31","0.91","25.82","15","2730",
"Yukon Territory","Both sexes","'80+'","2010","","","","","","",
"Yukon Territory","Both sexes","'1+'","2011","0.43","0.36","0.50","7.91","160","37335",
"Yukon Territory","Both sexes","'1-19'","2011","0.19","0.11","0.32","25.82","15","7825",
"Yukon Territory","Both sexes","'20-34'","2011","0.52","0.38","0.70","14.91","45","8595",
"Yukon Territory","Both sexes","'35-49'","2011","0.47","0.34","0.64","15.81","40","8470",
"Yukon Territory","Both sexes","'50-64'","2011","0.45","0.32","0.62","15.81","40","8855",
"Yukon Territory","Both sexes","'65-79'","2011","0.51","0.28","0.83","25.82","15","2970",
"Yukon Territory","Both sexes","'80+'","2011","","","","","","",
"Yukon Territory","Both sexes","'1+'","2012","0.46","0.39","0.53","7.56","175","38290",
"Yukon Territory","Both sexes","'1-19'","2012","0.19","0.11","0.31","25.82","15","7915",
"Yukon Territory","Both sexes","'20-34'","2012","0.50","0.37","0.67","14.91","45","8940",
"Yukon Territory","Both sexes","'35-49'","2012","0.53","0.39","0.71","14.91","45","8515",
"Yukon Territory","Both sexes","'50-64'","2012","0.50","0.36","0.66","14.91","45","9060",
"Yukon Territory","Both sexes","'65-79'","2012","0.47","0.26","0.77","25.82","15","3225",
"Yukon Territory","Both sexes","'80+'","2012","","","","","","",
"Yukon Territory","Both sexes","'1+'","2013","0.49","0.42","0.57","7.25","190","38755",
"Yukon Territory","Both sexes","'1-19'","2013","0.25","0.15","0.39","22.36","20","7905",
"Yukon Territory","Both sexes","'20-34'","2013","0.55","0.41","0.72","14.14","50","9095",
"Yukon Territory","Both sexes","'35-49'","2013","0.59","0.44","0.78","14.14","50","8450",
"Yukon Territory","Both sexes","'50-64'","2013","0.54","0.40","0.72","14.14","50","9195",
"Yukon Territory","Both sexes","'65-79'","2013","0.58","0.36","0.90","22.36","20","3435",
"Yukon Territory","Both sexes","'80+'","2013","","","","","","",
"Yukon Territory","Both sexes","'1+'","2014","0.54","0.47","0.61","6.90","210","39235",
"Yukon Territory","Both sexes","'1-19'","2014","0.31","0.20","0.46","20.00","25","7965",
"Yukon Territory","Both sexes","'20-34'","2014","0.55","0.41","0.72","14.14","50","9160",
"Yukon Territory","Both sexes","'35-49'","2014","0.65","0.49","0.85","13.48","55","8460",
"Yukon Territory","Both sexes","'50-64'","2014","0.59","0.45","0.77","13.48","55","9285",
"Yukon Territory","Both sexes","'65-79'","2014","0.69","0.45","1.02","20.00","25","3635",
"Yukon Territory","Both sexes","'80+'","2014","","","","","","",
"Yukon Territory","Both sexes","'1+'","2015","0.56","0.49","0.64","6.67","225","39880",
"Yukon Territory","Both sexes","'1-19'","2015","0.37","0.25","0.53","18.26","30","8085",
"Yukon Territory","Both sexes","'20-34'","2015","0.60","0.45","0.78","13.48","55","9230",
"Yukon Territory","Both sexes","'35-49'","2015","0.70","0.53","0.90","12.91","60","8565",
"Yukon Territory","Both sexes","'50-64'","2015","0.64","0.49","0.83","12.91","60","9360",
"Yukon Territory","Both sexes","'65-79'","2015","0.64","0.41","0.95","20.00","25","3900",
"Yukon Territory","Both sexes","'80+'","2015","","","","","","",
"Yukon Territory","Both sexes","'1+'","2016","0.56","0.49","0.64","6.59","230","40810",
"Yukon Territory","Both sexes","'1-19'","2016","0.37","0.25","0.52","18.26","30","8215",
"Yukon Territory","Both sexes","'20-34'","2016","0.58","0.44","0.76","13.48","55","9420",
"Yukon Territory","Both sexes","'35-49'","2016","0.62","0.47","0.81","13.48","55","8840",
"Yukon Territory","Both sexes","'50-64'","2016","0.75","0.58","0.95","11.95","70","9345",
"Yukon Territory","Both sexes","'65-79'","2016","0.48","0.29","0.74","22.36","20","4195",
"Yukon Territory","Both sexes","'80+'","2016","","","","","","",
"Yukon Territory","Both sexes","'1+'","2017","0.58","0.51","0.66","6.39","245","41950",
"Yukon Territory","Both sexes","'1-19'","2017","0.47","0.34","0.65","15.81","40","8425",
"Yukon Territory","Both sexes","'20-34'","2017","0.62","0.48","0.80","12.91","60","9605",
"Yukon Territory","Both sexes","'35-49'","2017","0.49","0.36","0.66","14.91","45","9155",
"Yukon Territory","Both sexes","'50-64'","2017","0.85","0.67","1.06","11.18","80","9430",
"Yukon Territory","Both sexes","'65-79'","2017","0.56","0.36","0.82","20.00","25","4490",
"Yukon Territory","Both sexes","'80+'","2017","","","","","","",
"Yukon Territory","Both sexes","'1+'","2018","0.61","0.54","0.69","6.20","260","42575",
"Yukon Territory","Both sexes","'1-19'","2018","0.52","0.38","0.70","14.91","45","8575",
"Yukon Territory","Both sexes","'20-34'","2018","0.63","0.48","0.81","12.91","60","9535",
"Yukon Territory","Both sexes","'35-49'","2018","0.48","0.35","0.64","14.91","45","9465",
"Yukon Territory","Both sexes","'50-64'","2018","0.81","0.63","1.01","11.55","75","9305",
"Yukon Territory","Both sexes","'65-79'","2018","0.73","0.51","1.01","16.90","35","4810",
"Yukon Territory","Both sexes","'80+'","2018","","","","","","",
"Yukon Territory","Both sexes","'1+'","2019","0.61","0.54","0.69","6.14","265","43500",
"Yukon Territory","Both sexes","'1-19'","2019","0.41","0.28","0.56","16.90","35","8625",
"Yukon Territory","Both sexes","'20-34'","2019","0.67","0.52","0.85","12.40","65","9700",
"Yukon Territory","Both sexes","'35-49'","2019","0.51","0.38","0.67","14.14","50","9835",
"Yukon Territory","Both sexes","'50-64'","2019","0.81","0.64","1.02","11.55","75","9240",
"Yukon Territory","Both sexes","'65-79'","2019","0.68","0.47","0.94","16.90","35","5165",
"Yukon Territory","Both sexes","'80+'","2019","","","","","","",
"Yukon Territory","Females","'1+'","2005","","","","","","",
"Yukon Territory","Females","'1-19'","2005","","","","","","",
"Yukon Territory","Females","'20-34'","2005","","","","","","",
"Yukon Territory","Females","'35-49'","2005","","","","","","",
"Yukon Territory","Females","'50-64'","2005","","","","","","",
"Yukon Territory","Females","'65-79'","2005","","","","","","",
"Yukon Territory","Females","'80+'","2005","","","","","","",
"Yukon Territory","Females","'1+'","2006","","","","","","",
"Yukon Territory","Females","'1-19'","2006","","","","","","",
"Yukon Territory","Females","'20-34'","2006","","","","","","",
"Yukon Territory","Females","'35-49'","2006","","","","","","",
"Yukon Territory","Females","'50-64'","2006","","","","","","",
"Yukon Territory","Females","'65-79'","2006","","","","","","",
"Yukon Territory","Females","'80+'","2006","","","","","","",
"Yukon Territory","Females","'1+'","2007","","","","","","",
"Yukon Territory","Females","'1-19'","2007","","","","","","",
"Yukon Territory","Females","'20-34'","2007","","","","","","",
"Yukon Territory","Females","'35-49'","2007","","","","","","",
"Yukon Territory","Females","'50-64'","2007","","","","","","",
"Yukon Territory","Females","'65-79'","2007","","","","","","",
"Yukon Territory","Females","'80+'","2007","","","","","","",
"Yukon Territory","Females","'1+'","2008","","","","","","",
"Yukon Territory","Females","'1-19'","2008","","","","","","",
"Yukon Territory","Females","'20-34'","2008","","","","","","",
"Yukon Territory","Females","'35-49'","2008","","","","","","",
"Yukon Territory","Females","'50-64'","2008","","","","","","",
"Yukon Territory","Females","'65-79'","2008","","","","","","",
"Yukon Territory","Females","'80+'","2008","","","","","","",
"Yukon Territory","Females","'1+'","2009","","","","","","",
"Yukon Territory","Females","'1-19'","2009","","","","","","",
"Yukon Territory","Females","'20-34'","2009","","","","","","",
"Yukon Territory","Females","'35-49'","2009","","","","","","",
"Yukon Territory","Females","'50-64'","2009","","","","","","",
"Yukon Territory","Females","'65-79'","2009","","","","","","",
"Yukon Territory","Females","'80+'","2009","","","","","","",
"Yukon Territory","Females","'1+'","2010","0.28","0.21","0.37","14.14","50","17830",
"Yukon Territory","Females","'1-19'","2010","","","","","","",
"Yukon Territory","Females","'20-34'","2010","0.36","0.20","0.60","25.82","15","4120",
"Yukon Territory","Females","'35-49'","2010","","","","","","",
"Yukon Territory","Females","'50-64'","2010","0.25","0.12","0.45","31.62","10","4075",
"Yukon Territory","Females","'65-79'","2010","","","","","","",
"Yukon Territory","Females","'80+'","2010","","","","","","",
"Yukon Territory","Females","'1+'","2011","0.30","0.23","0.39","13.48","55","18290",
"Yukon Territory","Females","'1-19'","2011","","","","","","",
"Yukon Territory","Females","'20-34'","2011","0.47","0.29","0.72","22.36","20","4275",
"Yukon Territory","Females","'35-49'","2011","","","","","","",
"Yukon Territory","Females","'50-64'","2011","","","","","","",
"Yukon Territory","Females","'65-79'","2011","","","","","","",
"Yukon Territory","Females","'80+'","2011","","","","","","",
"Yukon Territory","Females","'1+'","2012","0.35","0.27","0.44","12.40","65","18700",
"Yukon Territory","Females","'1-19'","2012","","","","","","",
"Yukon Territory","Females","'20-34'","2012","0.45","0.28","0.70","22.36","20","4420",
"Yukon Territory","Females","'35-49'","2012","0.23","0.11","0.43","31.62","10","4320",
"Yukon Territory","Females","'50-64'","2012","0.23","0.11","0.42","31.62","10","4345",
"Yukon Territory","Females","'65-79'","2012","","","","","","",
"Yukon Territory","Females","'80+'","2012","","","","","","",
"Yukon Territory","Females","'1+'","2013","0.37","0.29","0.47","11.95","70","18890",
"Yukon Territory","Females","'1-19'","2013","0.26","0.13","0.48","31.62","10","3820",
"Yukon Territory","Females","'20-34'","2013","0.56","0.36","0.82","20.00","25","4495",
"Yukon Territory","Females","'35-49'","2013","0.35","0.20","0.58","25.82","15","4270",
"Yukon Territory","Females","'50-64'","2013","0.34","0.19","0.56","25.82","15","4440",
"Yukon Territory","Females","'65-79'","2013","","","","","","",
"Yukon Territory","Females","'80+'","2013","","","","","","",
"Yukon Territory","Females","'1+'","2014","0.44","0.35","0.55","10.85","85","19165",
"Yukon Territory","Females","'1-19'","2014","0.26","0.13","0.48","31.62","10","3820",
"Yukon Territory","Females","'20-34'","2014","0.66","0.44","0.94","18.26","30","4565",
"Yukon Territory","Females","'35-49'","2014","0.47","0.29","0.72","22.36","20","4270",
"Yukon Territory","Females","'50-64'","2014","0.33","0.19","0.55","25.82","15","4500",
"Yukon Territory","Females","'65-79'","2014","","","","","","",
"Yukon Territory","Females","'80+'","2014","","","","","","",
"Yukon Territory","Females","'1+'","2015","0.49","0.39","0.60","10.26","95","19515",
"Yukon Territory","Females","'1-19'","2015","0.51","0.31","0.79","22.36","20","3890",
"Yukon Territory","Females","'20-34'","2015","0.54","0.35","0.80","20.00","25","4615",
"Yukon Territory","Females","'35-49'","2015","0.58","0.37","0.85","20.00","25","4325",
"Yukon Territory","Females","'50-64'","2015","0.44","0.27","0.68","22.36","20","4535",
"Yukon Territory","Females","'65-79'","2015","","","","","","",
"Yukon Territory","Females","'80+'","2015","","","","","","",
"Yukon Territory","Females","'1+'","2016","0.47","0.38","0.58","10.26","95","20005",
"Yukon Territory","Females","'1-19'","2016","0.38","0.21","0.63","25.82","15","3925",
"Yukon Territory","Females","'20-34'","2016","0.53","0.34","0.78","20.00","25","4740",
"Yukon Territory","Females","'35-49'","2016","0.56","0.36","0.83","20.00","25","4465",
"Yukon Territory","Females","'50-64'","2016","0.55","0.36","0.81","20.00","25","4555",
"Yukon Territory","Females","'65-79'","2016","","","","","","",
"Yukon Territory","Females","'80+'","2016","","","","","","",
"Yukon Territory","Females","'1+'","2017","0.46","0.37","0.56","10.26","95","20565",
"Yukon Territory","Females","'1-19'","2017","0.37","0.21","0.62","25.82","15","4015",
"Yukon Territory","Females","'20-34'","2017","0.51","0.33","0.76","20.00","25","4870",
"Yukon Territory","Females","'35-49'","2017","0.33","0.18","0.54","25.82","15","4585",
"Yukon Territory","Females","'50-64'","2017","0.65","0.44","0.93","18.26","30","4605",
"Yukon Territory","Females","'65-79'","2017","","","","","","",
"Yukon Territory","Females","'80+'","2017","","","","","","",
"Yukon Territory","Females","'1+'","2018","0.53","0.43","0.63","9.53","110","20920",
"Yukon Territory","Females","'1-19'","2018","0.37","0.20","0.60","25.82","15","4105",
"Yukon Territory","Females","'20-34'","2018","0.62","0.42","0.88","18.26","30","4855",
"Yukon Territory","Females","'35-49'","2018","0.53","0.34","0.78","20.00","25","4735",
"Yukon Territory","Females","'50-64'","2018","0.66","0.44","0.94","18.26","30","4570",
"Yukon Territory","Females","'65-79'","2018","0.45","0.22","0.84","31.62","10","2200",
"Yukon Territory","Females","'80+'","2018","","","","","","",
"Yukon Territory","Females","'1+'","2019","0.49","0.40","0.59","9.76","105","21400",
"Yukon Territory","Females","'1-19'","2019","0.36","0.20","0.60","25.82","15","4130",
"Yukon Territory","Females","'20-34'","2019","0.51","0.33","0.75","20.00","25","4930",
"Yukon Territory","Females","'35-49'","2019","0.50","0.33","0.74","20.00","25","4955",
"Yukon Territory","Females","'50-64'","2019","0.55","0.36","0.82","20.00","25","4510",
"Yukon Territory","Females","'65-79'","2019","0.63","0.35","1.03","25.82","15","2395",
"Yukon Territory","Females","'80+'","2019","","","","","","",
"Yukon Territory","Males","'1+'","2005","","","","","","",
"Yukon Territory","Males","'1-19'","2005","","","","","","",
"Yukon Territory","Males","'20-34'","2005","","","","","","",
"Yukon Territory","Males","'35-49'","2005","","","","","","",
"Yukon Territory","Males","'50-64'","2005","","","","","","",
"Yukon Territory","Males","'65-79'","2005","","","","","","",
"Yukon Territory","Males","'80+'","2005","","","","","","",
"Yukon Territory","Males","'1+'","2006","","","","","","",
"Yukon Territory","Males","'1-19'","2006","","","","","","",
"Yukon Territory","Males","'20-34'","2006","","","","","","",
"Yukon Territory","Males","'35-49'","2006","","","","","","",
"Yukon Territory","Males","'50-64'","2006","","","","","","",
"Yukon Territory","Males","'65-79'","2006","","","","","","",
"Yukon Territory","Males","'80+'","2006","","","","","","",
"Yukon Territory","Males","'1+'","2007","","","","","","",
"Yukon Territory","Males","'1-19'","2007","","","","","","",
"Yukon Territory","Males","'20-34'","2007","","","","","","",
"Yukon Territory","Males","'35-49'","2007","","","","","","",
"Yukon Territory","Males","'50-64'","2007","","","","","","",
"Yukon Territory","Males","'65-79'","2007","","","","","","",
"Yukon Territory","Males","'80+'","2007","","","","","","",
"Yukon Territory","Males","'1+'","2008","","","","","","",
"Yukon Territory","Males","'1-19'","2008","","","","","","",
"Yukon Territory","Males","'20-34'","2008","","","","","","",
"Yukon Territory","Males","'35-49'","2008","","","","","","",
"Yukon Territory","Males","'50-64'","2008","","","","","","",
"Yukon Territory","Males","'65-79'","2008","","","","","","",
"Yukon Territory","Males","'80+'","2008","","","","","","",
"Yukon Territory","Males","'1+'","2009","","","","","","",
"Yukon Territory","Males","'1-19'","2009","","","","","","",
"Yukon Territory","Males","'20-34'","2009","","","","","","",
"Yukon Territory","Males","'35-49'","2009","","","","","","",
"Yukon Territory","Males","'50-64'","2009","","","","","","",
"Yukon Territory","Males","'65-79'","2009","","","","","","",
"Yukon Territory","Males","'80+'","2009","","","","","","",
"Yukon Territory","Males","'1+'","2010","0.56","0.46","0.68","9.76","105","18670",
"Yukon Territory","Males","'1-19'","2010","","","","","","",
"Yukon Territory","Males","'20-34'","2010","0.73","0.50","1.05","18.26","30","4085",
"Yukon Territory","Males","'35-49'","2010","0.84","0.58","1.16","16.90","35","4185",
"Yukon Territory","Males","'50-64'","2010","0.55","0.36","0.81","20.00","25","4550",
"Yukon Territory","Males","'65-79'","2010","","","","","","",
"Yukon Territory","Males","'80+'","2010","","","","","","",
"Yukon Territory","Males","'1+'","2011","0.58","0.47","0.70","9.53","110","19045",
"Yukon Territory","Males","'1-19'","2011","","","","","","",
"Yukon Territory","Males","'20-34'","2011","0.58","0.37","0.85","20.00","25","4320",
"Yukon Territory","Males","'35-49'","2011","0.85","0.59","1.18","16.90","35","4115",
"Yukon Territory","Males","'50-64'","2011","0.65","0.44","0.92","18.26","30","4640",
"Yukon Territory","Males","'65-79'","2011","0.60","0.29","1.10","31.62","10","1670",
"Yukon Territory","Males","'80+'","2011","","","","","","",
"Yukon Territory","Males","'1+'","2012","0.54","0.44","0.65","9.76","105","19585",
"Yukon Territory","Males","'1-19'","2012","","","","","","",
"Yukon Territory","Males","'20-34'","2012","0.66","0.45","0.95","18.26","30","4520",
"Yukon Territory","Males","'35-49'","2012","0.83","0.58","1.16","16.90","35","4200",
"Yukon Territory","Males","'50-64'","2012","0.64","0.43","0.91","18.26","30","4710",
"Yukon Territory","Males","'65-79'","2012","0.55","0.26","1.01","31.62","10","1820",
"Yukon Territory","Males","'80+'","2012","","","","","","",
"Yukon Territory","Males","'1+'","2013","0.60","0.50","0.72","9.13","120","19860",
"Yukon Territory","Males","'1-19'","2013","0.25","0.12","0.45","31.62","10","4080",
"Yukon Territory","Males","'20-34'","2013","0.54","0.35","0.80","20.00","25","4605",
"Yukon Territory","Males","'35-49'","2013","0.84","0.58","1.16","16.90","35","4185",
"Yukon Territory","Males","'50-64'","2013","0.74","0.51","1.02","16.90","35","4755",
"Yukon Territory","Males","'65-79'","2013","0.78","0.44","1.29","25.82","15","1925",
"Yukon Territory","Males","'80+'","2013","","","","","","",
"Yukon Territory","Males","'1+'","2014","0.65","0.54","0.77","8.77","130","20075",
"Yukon Territory","Males","'1-19'","2014","0.24","0.12","0.44","31.62","10","4140",
"Yukon Territory","Males","'20-34'","2014","0.54","0.35","0.80","20.00","25","4600",
"Yukon Territory","Males","'35-49'","2014","0.84","0.58","1.16","16.90","35","4190",
"Yukon Territory","Males","'50-64'","2014","0.84","0.60","1.14","15.81","40","4785",
"Yukon Territory","Males","'65-79'","2014","0.74","0.41","1.22","25.82","15","2030",
"Yukon Territory","Males","'80+'","2014","","","","","","",
"Yukon Territory","Males","'1+'","2015","0.64","0.53","0.76","8.77","130","20365",
"Yukon Territory","Males","'1-19'","2015","0.36","0.20","0.59","25.82","15","4200",
"Yukon Territory","Males","'20-34'","2015","0.65","0.44","0.93","18.26","30","4615",
"Yukon Territory","Males","'35-49'","2015","0.71","0.48","1.01","18.26","30","4230",
"Yukon Territory","Males","'50-64'","2015","0.93","0.68","1.25","14.91","45","4825",
"Yukon Territory","Males","'65-79'","2015","0.69","0.39","1.15","25.82","15","2160",
"Yukon Territory","Males","'80+'","2015","","","","","","",
"Yukon Territory","Males","'1+'","2016","0.67","0.57","0.79","8.45","140","20815",
"Yukon Territory","Males","'1-19'","2016","0.47","0.28","0.72","22.36","20","4290",
"Yukon Territory","Males","'20-34'","2016","0.75","0.52","1.04","16.90","35","4685",
"Yukon Territory","Males","'35-49'","2016","0.69","0.46","0.98","18.26","30","4375",
"Yukon Territory","Males","'50-64'","2016","1.04","0.77","1.37","14.14","50","4795",
"Yukon Territory","Males","'65-79'","2016","0.65","0.36","1.07","25.82","15","2320",
"Yukon Territory","Males","'80+'","2016","","","","","","",
"Yukon Territory","Males","'1+'","2017","0.68","0.57","0.80","8.30","145","21380",
"Yukon Territory","Males","'1-19'","2017","0.45","0.28","0.70","22.36","20","4405",
"Yukon Territory","Males","'20-34'","2017","0.63","0.43","0.91","18.26","30","4730",
"Yukon Territory","Males","'35-49'","2017","0.66","0.44","0.94","18.26","30","4570",
"Yukon Territory","Males","'50-64'","2017","1.04","0.77","1.37","14.14","50","4825",
"Yukon Territory","Males","'65-79'","2017","0.61","0.34","1.01","25.82","15","2455",
"Yukon Territory","Males","'80+'","2017","","","","","","",
"Yukon Territory","Males","'1+'","2018","0.72","0.61","0.84","8.03","155","21660",
"Yukon Territory","Males","'1-19'","2018","0.67","0.45","0.96","18.26","30","4470",
"Yukon Territory","Males","'20-34'","2018","0.64","0.43","0.91","18.26","30","4685",
"Yukon Territory","Males","'35-49'","2018","0.53","0.34","0.78","20.00","25","4735",
"Yukon Territory","Males","'50-64'","2018","1.05","0.78","1.39","14.14","50","4745",
"Yukon Territory","Males","'65-79'","2018","0.77","0.47","1.19","22.36","20","2605",
"Yukon Territory","Males","'80+'","2018","","","","","","",
"Yukon Territory","Males","'1+'","2019","0.75","0.64","0.87","7.78","165","22100",
"Yukon Territory","Males","'1-19'","2019","0.44","0.27","0.69","22.36","20","4500",
"Yukon Territory","Males","'20-34'","2019","0.94","0.69","1.26","14.91","45","4770",
"Yukon Territory","Males","'35-49'","2019","0.51","0.33","0.76","20.00","25","4880",
"Yukon Territory","Males","'50-64'","2019","1.06","0.78","1.39","14.14","50","4735",
"Yukon Territory","Males","'65-79'","2019","0.72","0.44","1.11","22.36","20","2775",
"Yukon Territory","Males","'80+'","2019","","","","","","",
"Nunavut","Both sexes","'1+'","2005","1.15","1.03","1.27","5.31","355","30960",
"Nunavut","Both sexes","'1-19'","2005","0.80","0.66","0.97","9.76","105","13085",
"Nunavut","Both sexes","'20-34'","2005","1.49","1.23","1.79","9.33","115","7695",
"Nunavut","Both sexes","'35-49'","2005","1.49","1.20","1.83","10.54","90","6030",
"Nunavut","Both sexes","'50-64'","2005","1.10","0.77","1.54","16.90","35","3170",
"Nunavut","Both sexes","'65-79'","2005","1.14","0.55","2.10","31.62","10","875",
"Nunavut","Both sexes","'80+'","2005","","","","","","",
"Nunavut","Both sexes","'1+'","2006","1.23","1.12","1.36","5.06","390","31590",
"Nunavut","Both sexes","'1-19'","2006","0.91","0.75","1.08","9.13","120","13225",
"Nunavut","Both sexes","'20-34'","2006","1.54","1.28","1.84","9.13","120","7785",
"Nunavut","Both sexes","'35-49'","2006","1.76","1.45","2.12","9.53","110","6245",
"Nunavut","Both sexes","'50-64'","2006","0.90","0.61","1.29","18.26","30","3330",
"Nunavut","Both sexes","'65-79'","2006","1.66","0.93","2.73","25.82","15","905",
"Nunavut","Both sexes","'80+'","2006","","","","","","",
"Nunavut","Both sexes","'1+'","2007","1.32","1.20","1.45","4.91","415","31460",
"Nunavut","Both sexes","'1-19'","2007","0.99","0.83","1.17","8.77","130","13165",
"Nunavut","Both sexes","'20-34'","2007","1.55","1.29","1.86","9.13","120","7730",
"Nunavut","Both sexes","'35-49'","2007","1.70","1.39","2.06","9.76","105","6185",
"Nunavut","Both sexes","'50-64'","2007","1.20","0.86","1.63","15.81","40","3335",
"Nunavut","Both sexes","'65-79'","2007","1.60","0.90","2.65","25.82","15","935",
"Nunavut","Both sexes","'80+'","2007","","","","","","",
"Nunavut","Both sexes","'1+'","2008","1.34","1.22","1.47","4.79","435","32480",
"Nunavut","Both sexes","'1-19'","2008","0.97","0.81","1.16","8.77","130","13335",
"Nunavut","Both sexes","'20-34'","2008","1.72","1.45","2.03","8.45","140","8125",
"Nunavut","Both sexes","'35-49'","2008","1.81","1.49","2.17","9.33","115","6365",
"Nunavut","Both sexes","'50-64'","2008","0.99","0.69","1.38","16.90","35","3530",
"Nunavut","Both sexes","'65-79'","2008","1.49","0.84","2.46","25.82","15","1005",
"Nunavut","Both sexes","'80+'","2008","","","","","","",
"Nunavut","Both sexes","'1+'","2009","1.35","1.23","1.48","4.69","455","33640",
"Nunavut","Both sexes","'1-19'","2009","0.99","0.83","1.18","8.61","135","13585",
"Nunavut","Both sexes","'20-34'","2009","1.66","1.39","1.95","8.45","140","8455",
"Nunavut","Both sexes","'35-49'","2009","1.90","1.58","2.27","8.94","125","6575",
"Nunavut","Both sexes","'50-64'","2009","0.92","0.64","1.28","16.90","35","3810",
"Nunavut","Both sexes","'65-79'","2009","2.30","1.49","3.40","20.00","25","1085",
"Nunavut","Both sexes","'80+'","2009","","","","","","",
"Nunavut","Both sexes","'1+'","2010","1.31","1.19","1.43","4.69","455","34815",
"Nunavut","Both sexes","'1-19'","2010","0.98","0.82","1.16","8.61","135","13825",
"Nunavut","Both sexes","'20-34'","2010","1.58","1.33","1.87","8.45","140","8855",
"Nunavut","Both sexes","'35-49'","2010","1.92","1.60","2.28","8.77","130","6770",
"Nunavut","Both sexes","'50-64'","2010","0.85","0.59","1.18","16.90","35","4130",
"Nunavut","Both sexes","'65-79'","2010","1.82","1.11","2.81","22.36","20","1100",
"Nunavut","Both sexes","'80+'","2010","","","","","","",
"Nunavut","Both sexes","'1+'","2011","1.30","1.18","1.42","4.64","465","35845",
"Nunavut","Both sexes","'1-19'","2011","0.93","0.78","1.10","8.77","130","14005",
"Nunavut","Both sexes","'20-34'","2011","1.53","1.29","1.81","8.45","140","9140",
"Nunavut","Both sexes","'35-49'","2011","1.86","1.56","2.21","8.77","130","6980",
"Nunavut","Both sexes","'50-64'","2011","1.15","0.86","1.52","14.14","50","4330",
"Nunavut","Both sexes","'65-79'","2011","0.81","0.39","1.50","31.62","10","1230",
"Nunavut","Both sexes","'80+'","2011","","","","","","",
"Nunavut","Both sexes","'1+'","2012","1.27","1.16","1.39","4.64","465","36515",
"Nunavut","Both sexes","'1-19'","2012","0.95","0.80","1.13","8.61","135","14185",
"Nunavut","Both sexes","'20-34'","2012","1.40","1.17","1.66","8.77","130","9310",
"Nunavut","Both sexes","'35-49'","2012","1.98","1.66","2.33","8.45","140","7080",
"Nunavut","Both sexes","'50-64'","2012","1.12","0.83","1.47","14.14","50","4470",
"Nunavut","Both sexes","'65-79'","2012","0.77","0.37","1.41","31.62","10","1305",
"Nunavut","Both sexes","'80+'","2012","","","","","","",
"Nunavut","Both sexes","'1+'","2013","1.23","1.12","1.35","4.71","450","36465",
"Nunavut","Both sexes","'1-19'","2013","0.78","0.64","0.94","9.53","110","14100",
"Nunavut","Both sexes","'20-34'","2013","1.38","1.15","1.64","8.77","130","9425",
"Nunavut","Both sexes","'35-49'","2013","1.94","1.62","2.29","8.61","135","6970",
"Nunavut","Both sexes","'50-64'","2013","1.35","1.03","1.73","12.91","60","4460",
"Nunavut","Both sexes","'65-79'","2013","0.74","0.36","1.37","31.62","10","1345",
"Nunavut","Both sexes","'80+'","2013","","","","","","",
"Nunavut","Both sexes","'1+'","2014","1.19","1.08","1.30","4.77","440","37100",
"Nunavut","Both sexes","'1-19'","2014","0.77","0.63","0.93","9.53","110","14300",
"Nunavut","Both sexes","'20-34'","2014","1.26","1.04","1.50","9.13","120","9545",
"Nunavut","Both sexes","'35-49'","2014","1.85","1.55","2.20","8.77","130","7025",
"Nunavut","Both sexes","'50-64'","2014","1.40","1.08","1.78","12.40","65","4655",
"Nunavut","Both sexes","'65-79'","2014","0.71","0.34","1.31","31.62","10","1405",
"Nunavut","Both sexes","'80+'","2014","","","","","","",
"Nunavut","Both sexes","'1+'","2015","1.17","1.07","1.29","4.74","445","37875",
"Nunavut","Both sexes","'1-19'","2015","0.69","0.56","0.84","10.00","100","14535",
"Nunavut","Both sexes","'20-34'","2015","1.34","1.12","1.59","8.77","130","9700",
"Nunavut","Both sexes","'35-49'","2015","1.89","1.58","2.23","8.61","135","7150",
"Nunavut","Both sexes","'50-64'","2015","1.35","1.04","1.72","12.40","65","4825",
"Nunavut","Both sexes","'65-79'","2015","1.02","0.57","1.68","25.82","15","1475",
"Nunavut","Both sexes","'80+'","2015","","","","","","",
"Nunavut","Both sexes","'1+'","2016","1.08","0.98","1.19","4.88","420","38800",
"Nunavut","Both sexes","'1-19'","2016","0.64","0.52","0.79","10.26","95","14780",
"Nunavut","Both sexes","'20-34'","2016","1.16","0.95","1.39","9.33","115","9945",
"Nunavut","Both sexes","'35-49'","2016","1.78","1.49","2.11","8.77","130","7300",
